"id","company_location","country_of_bean_origin","cocoa_percent","rating","sweet","nutty","cocoa","roasty","earthy","creamy","sandy","fatty","floral","intense","spicy","sour","vanilla","fruit","molasses","woody","sticky","coffee","rich","dried.fruit","ingredient_Beans","ingredient_Sugar","ingredient_Sweetener","ingredient_Cocoa_Butter","ingredient_vanilla","ingredient_lecithin","ingredient_salt","number_of_ingredients"
1324,"France","Dominican Republic",67,3.75,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1325,"France","Other",64,3.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1326,"France","Venezuela",66,3.5,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1327,"France","Other",67,3.5,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1328,"France","Mexico",66,3.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1329,"France","Colombia",69,3.25,"No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1330,"France","Brazil",70,3,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1331,"U.S.A.","Blend",65,1.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes",4
1332,"U.S.A.","Bolivia",75,2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes",4
1333,"U.S.A.","Other",70,2.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes",4
1334,"U.S.A.","Dominican Republic",75,2.5,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes",3
1335,"U.S.A.","Belize",80,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes",4
1336,"U.S.A.","Belize",80,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1337,"U.S.A.","Other",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1338,"U.S.A.","Dominican Republic",75,3.75,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No",3
1339,"U.S.A.","Venezuela",75,3.75,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1340,"Belgium","Dominican Republic",70,3,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1341,"Belgium","Other",70,3.25,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1342,"Belgium","Peru",70,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1343,"U.S.A.","Ecuador",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1344,"U.S.A.","Ecuador",70,2.5,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1345,"Belgium","Ecuador",70,3,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1346,"Belgium","Other",74,3,"Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1347,"Belgium","Brazil",76,3,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1348,"Belgium","Other",75,2.75,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1349,"Belgium","Other",74,3,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1350,"Belgium","Tanzania",90,3,"No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1351,"Other","Brazil",70,3,"No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1352,"Other","Vietnam",70,3.25,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1353,"Other","Madagascar",70,3.5,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1354,"U.S.A.","Ecuador",77,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1355,"U.S.A.","Ecuador",67,2.75,"No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1356,"Other","Other",70,3.5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1357,"Other","Other",72,3,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1358,"Other","Madagascar",72,3.25,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1359,"Other","Other",65,3.5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1360,"Other","Vietnam",65,3.5,"No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1361,"Other","Vietnam",70,3.5,"No","No","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1362,"Other","Brazil",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1363,"Other","Brazil",75,3.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1364,"Other","Other",70,3,"No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1365,"Other","Colombia",65,2.5,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",NA
1366,"U.S.A.","Belize",67,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1367,"U.S.A.","Belize",72,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1368,"U.S.A.","Belize",73,3.25,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1369,"U.S.A.","Brazil",72,2.5,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1370,"U.S.A.","Other",68,3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1371,"U.S.A.","Other",72,3,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1372,"U.S.A.","Dominican Republic",70,3.5,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1373,"U.S.A.","Tanzania",72,3.75,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1374,"U.S.A.","Madagascar",70,2.75,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1375,"U.S.A.","Dominican Republic",70,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1376,"U.S.A.","Other",70,2.75,"No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1377,"U.S.A.","Dominican Republic",70,3,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1378,"U.S.A.","Peru",70,3.25,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1379,"Other","Nicaragua",70,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1380,"Other","Nicaragua",70,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1381,"Other","Nicaragua",70,3.25,"No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1382,"Canada","Other",76,3.5,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1383,"Australia","Other",70,3.25,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",NA
1384,"U.S.A.","Mexico",70,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1385,"U.S.A.","Peru",72,3.5,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1386,"U.S.A.","Ecuador",75,3.75,"No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1387,"Ecuador","Ecuador",70,3.25,"No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",NA
1388,"Ecuador","Ecuador",63,3.5,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",NA
1389,"Other","Mexico",70,3,"Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1390,"U.S.A.","Nicaragua",70,3.5,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1391,"U.S.A.","Nicaragua",80,3.5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No",3
1392,"Other","Venezuela",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1393,"U.S.A.","Dominican Republic",71,2.75,"Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1394,"U.S.A.","Tanzania",68,2.75,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1395,"U.S.A.","Madagascar",68,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1396,"U.S.A.","Vietnam",80,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1397,"Other","Other",70,3,"No","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1398,"Other","Other",71,2.5,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
1399,"Other","Blend",70,3.75,"No","No","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
1400,"Other","Peru",78,3.75,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
1401,"Other","Venezuela",75,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
1402,"Other","Venezuela",70,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
1403,"Other","Nicaragua",67,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1404,"Other","Other",70,3.25,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1405,"U.S.A.","Dominican Republic",70,2.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1406,"U.S.A.","Madagascar",73.5,2.5,"No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1407,"U.S.A.","Other",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1408,"Other","Dominican Republic",70,3.25,"Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1409,"Belgium","Blend",73,2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
1410,"Belgium","Other",75,2.75,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
1411,"Belgium","Venezuela",71,3,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
1412,"Belgium","Blend",73,1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
1413,"Belgium","Other",67,3.75,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
1414,"Belgium","Other",70,2.5,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
1415,"U.S.A.","Venezuela",72,2.25,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1416,"U.S.A.","Dominican Republic",72,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1417,"U.S.A.","Madagascar",72,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1418,"U.S.A.","Peru",72,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1419,"U.S.A.","Brazil",72,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
1420,"U.S.A.","Peru",75,2.75,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1421,"U.S.A.","Ecuador",75,3.5,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1422,"Other","Peru",70,3,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1423,"U.S.A.","Vietnam",72,2.75,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
1424,"U.S.A.","Tanzania",72,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
